accountId,name,memberType,city,country,address,additionalInfoAddress,postalCode,stateProvince,phone,websiteUrl,typeOfCompany,capitalUnderManagement,financingStages,industrySector,profile,geoPreferences,funds_json
08b79341-e1f0-ee11-904c-0022489fd083,Axcel Management A/S,Full Member,Copenhagen K,Denmark,Skt. Annae Plads 10,,1250,Capital Region of Denmark,+4533366999,www.axcel.com,GP - Independent (no parent),,Mid market buyout (€15m-€150m equity),"Business Products and Services; Consumer Goods and Services; ; ICT (Communications, Computer and Electronics); Biotech and Healthcare","Founded in the Nordics in 1994, Axcel is a leading private equity firm investing across Northern Europe with a focus on four sectors: Technology, Business Services & Industrials, Healthcare and Consumer. Axcel has raised nine funds, with committed capital of more than EUR 4.8 billion from Nordic and international investors. The firm currently owns 21 companies and has made a total of 76 platform investments, over 400 add-on acquisitions and 53 exits.",Nordics; Austria; Switzerland; Germany;,"[{""name"":""Axcel VII"",""capital"":""1296000000"",""vintageYear"":""2023""}]"
fca8d17d-e1f0-ee11-904c-0022489fd083,Engie New Ventures S.A.S.,Full Member,Courbevoie,France,Place Samuel de Champlain,,92400,,,www.engieventures.com/,GP - Corporate venturer - Industrial company; LP - Corporate investor,,Other early stage; Seed; Start-up,Energy and Environment,"Founded in 2014, our €250 million fund is dedicated to making minority investment in development to expansion phase in cleantech companies and technology startups driving the energy transition. Investment in technology startups completes existing activities and resources to spur innovation within ENGIE.",All Countries;,[]
1eabd17d-e1f0-ee11-904c-0022489fd083,TRUMPF Venture II GmbH,Full Member,Ditzingen,Germany,Johann-Maus-Strasse 2,,71254,,+49715630334450,www.trumpf.com,GP - Corporate venturer - Industrial company; LP - Corporate investor,,Growth; Seed; Start-up,"Business Products and Services; Chemicals and Materials; Consumer Goods and Services; Energy and Environment; Infrastructure; Transportation; ; ICT (Communications, Computer and Electronics); Financial and Insurance Activities; Biotech and Healthcare Sustainability","TRUMPF Venture II GmbH is a Corporate Venture Capital firm, investing in adjacent fields of the TRUMPF core business and new business potentials. The rationale is to balance internal innovation with open innovation from the early stage startup scene. We are prepared to lead and co-lead deals on a worldwide basis with an initial ticket size of EUR 2-3 m and up to EUR 5 m per portfolio company. As an active investor we intend to be part of the board and enable co-operation of our portfolio companies with the Business units of TRUMPF.",Israel; Japan; Canada; Europe; USA; All Countries;,[]
52218c47-e1f0-ee11-904c-0022489fd083,Ysios Capital Partners S.G.E.I.C. S.A.,Full Member,Donostia San-Sebastián,Spain,Avenida de la Libertad,25 fl. 4,20004,,+34943108219,www.ysioscapital.com,GP - Independent (no parent),,Growth; Other early stage; Seed; Start-up,Biotech and Healthcare,"Ysios Capital is a leading Spanish venture capital firm that provides private equity financing to early- and mid-stage, highly innovative life science companies bringing life-changing treatments to patients, with a focus on indications with high unmet need. Our diverse international team in San Sebastián and Barcelona is driven by science, with the ambition to transform capital into medical breakthroughs. Founded in 2008, Ysios Capital manages over €400 million in assets through its three venture capital funds and also acts as investment advisor to Telescope Biotech Fund, a listed biotech fund managed by Andbank Wealth Management.",Southern Europe; Nordics; Europe; Israel; France & Benelux; Spain; USA; DACH; UK & Ireland;,[]
05b49341-e1f0-ee11-904c-0022489fd083,Atlantic Bridge,Full Member,Dublin,Ireland,22 Fitzwilliam Square,,2,,+35316034450,www.abven.com,GP - Independent (no parent),,Growth; Seed,"Business Products and Services; Energy and Environment; ; ICT (Communications, Computer and Electronics); Biotech and Healthcare Advance Compute & AI, Next Generation Semiconductors, Digital Transformation & Cyber Security, Sustainability & Climate","Atlantic Bridge is a Growth Equity Firm with a Cross Border Value Add strategy. We invest in deep technology companies in Europe and the US. Our team is made up of successful entrepreneurs and senior technology industry executives and we invest in strong ambitious entrepreneurs and management teams that have the passion and drive to scale up and exploit major growth opportunities. We help our portfolio companies expand and grow internationally through our global platform with our team and offices in London, Dublin, Munich, Paris and Palo Alto. The Atlantic Bridge portfolio currently consists of companies in deep tech sectors such as Advance Compute & AI, Next Generation Semiconductors, Digital Transformation & Cyber Security, and Sustainability & Climate.",Europe; USA;,"[{""name"":""Atlantic Bridge IV"",""capital"":""261000000"",""vintageYear"":""2019""},{""name"":""China Ireland Growth Technology Fund II"",""capital"":""150000000"",""vintageYear"":""2018""},{""name"":""University Bridge Fund II"",""capital"":""60000000"",""vintageYear"":""2020""}]"
649ad17d-e1f0-ee11-904c-0022489fd083,Development & Growth Funding DAC t/a Development Capital,Full Member,Dublin,Ireland,"Block 3, Miesian Plaza",Lower Baggot Street,D02 Y754,,+353877789807,www.developmentcapital.ie,GP - Independent (no parent),,Growth; Mid market buyout (€15m-€150m equity); Small buyout (<€15m equity); Later stage venture,"Agriculture; Business Products and Services; Chemicals and Materials; Construction; Consumer Goods and Services; Energy and Environment; Infrastructure; Transportation; ICT (Communications, Computer and Electronics); Financial and Insurance Activities; Biotech and Healthcare","Development Capital is an Irish development and growth capital fund manager. Founded in 2013, we provide development and growth capital ranging from €2-12 million to Irish SMEs with significant growth opportunities, primarily in export markets which require growth funding to unlock and accelerate.
Development Capital is a minority investor and can provide flexible funding solutions. Along with funding, we bring invaluable experience to our investees and have a strong track record of partnering with ambitious SME management teams across a range of sectors to assist them unlock and accelerate their growth potential. Since 2014, Development Capital has deployed over €100 million through Development Capital Fund I and its successor fund Development Capital Fund II, investing in 14 Irish SMEs and completing 9 exits to date.",Ireland;,[]
fa208c47-e1f0-ee11-904c-0022489fd083,Fountain Healthcare Partners,Full Member,Dublin,Ireland,"Two Docklands Central, Level 4","Guild Street, IFSC",D01 K2C5,,+35315225100,www.fh-partners.com,GP - Independent (no parent),,Other early stage; Seed; Start-up,Biotech and Healthcare,"Fountain Healthcare Partners is a life science venture capital firm based in Dublin Ireland with an office in New York. Fountain currently manages over €300M and is actively investing its fourth fund raised in 2025. The team at Fountain originally worked within the corporate VC group at Elan Corporation and raised its first independent fund in 2008. Fountain invests in drugs, devices and diagnostics with a focus on companies developing innovative products that address unmet medical needs and deliver significant pharmacoeconomic benefits.",Switzerland; France & Benelux; Italy; Spain; Ireland; Southern Europe; Nordics; UK & Ireland; DACH; USA; Europe; United Kingdom; Netherlands (the); Belgium; France; Germany;,"[{""name"":""Fountain Healthcare Partners Fund III"",""capital"":"""",""vintageYear"":""2019""},{""name"":""Fountain Healthcare Partners Fund IV"",""capital"":"""",""vintageYear"":""2025""}]"
152a8b17-e1f0-ee11-904c-0022489fd083,Furthr VC,Full Member,Dublin,Ireland,Suite 321,"Guinness Enterprise Centre, Taylor's Lane",D08 A36K,,+35316713111,www.furthr.ie,GP - Independent (no parent),49000000,Growth; Seed; Start-up,"Business Products and Services; Consumer Goods and Services; Energy and Environment; ; ICT (Communications, Computer and Electronics); Financial and Insurance Activities; Biotech and Healthcare  Fintech, Enterprise SaaS/Software, Digital Health, MedTech","Furthr (DBIC) and its venture arm Furthr VC (formerly DBIC Ventures), is a leader in early-stage investment and has been at the centre of Irish support for innovative tech start-ups and early-stage companies for over 30 years. Over 80% of companies that undergo the Furthr Investor-Ready Programme go on to secure investment. Furthr and Furthr VC manage the Ireland Smart Tech Fund and AIB Seed Capital Fund. Furthr is a member of IVCA and Invest Europe.",Ireland;,"[{""name"":""AIB Seed Capital Fund"",""capital"":""17000000"",""vintageYear"":""2007""},{""name"":""Ireland Smart Tech Fund"",""capital"":""32000000"",""vintageYear"":""2019""}]"
7c1d3b07-5af3-ef11-be1f-000d3ab9aa9c,Norlantic Capital LLC,Full Member,Dublin,Ireland,"7th Floor, Block A",One Park Place,,,+35315848400,,GP - Independent (no parent); LP - Fund of funds; LP - Secondary funds,20400000,Growth; Mid market buyout (€15m-€150m equity); Secondary Stage (Secondary direct deals); Small buyout (<€15m equity),"Business Products and Services; ICT (Communications, Computer and Electronics); Financial and Insurance Activities; Biotech and Healthcare","Norlantic is a specialized, cross-border private equity firm targeting the U.S. and European middle market. We provide alternative investment strategies to access one of the most dynamic, diversified, and growing private equity markets.

Our goal is to become the platform of choice for investors seeking exposure to the U.S. middle market through a broadly diversified vehicle complemented by our direct customized fund strategies.",DACH; France & Benelux; Nordics; UK & Ireland; USA;,[]
3e90d17d-e1f0-ee11-904c-0022489fd083,Seroba Health Capital Management Limited,Full Member,Dublin 2,Ireland,Mount Herbert Court,34 Upper Mount Street,D02 FT72,,+35316334028,www.serobavc.com,GP - Independent (no parent),,Other early stage; Seed; Start-up,Biotech and Healthcare,"Seroba is a leading European life sciences venture capital firm focused on value creation through backing winning, cutting-edge innovations in biotech and medtech that enhance well-being and extend health span. The team has deep investment and industry experience enabling Seroba to help entrepreneurs realise their ambitions whilst creating value for investors. The firm has four funds under management and has built a portfolio of investee companies across multiple indications. Seroba partners with entrepreneurs to create and build businesses around extraordinary science.",Canada; Europe; USA;,[]
b69bd17d-e1f0-ee11-904c-0022489fd083,Baillie Gifford,Full Member,Edinburgh,United Kingdom,Calton Square,1 Greenside Row,EH1 3AN,,+441312752000,www.bailliegifford.com,GP - Independent (no parent),,Generalist; Growth,All Industry Sectors,"Baillie Gifford, headquartered in Edinburgh, Scotland, is one of the UK’s oldest independent asset management firms having been founded in 1908. Our single focus is on providing outstanding investment returns and service for our clients. Our investment philosophy seeks to maximize and compound potential returns for our limited partners by reinvesting in companies through multiple rounds of financing, based on increasing levels of conviction. Baillie Gifford was a relatively early entrant (from 2012) into the high growth private market opportunity set. Our private companies’ approach is grounded in our long-term orientation and supportive relationships with the founders and management teams behind these exceptional companies. Over the past decade, we have built a reputation as a differentiated investor supporting creativity and innovation and embracing the uncertain, working constructively with entrepreneurs and encouraging them to lay the foundations of future success beyond an IPO.",All Countries;,"[{""name"":""The Schiehallion Fund (Fund I)"",""capital"":""1406393586"",""vintageYear"":""2019""},{""name"":""Baillie Gifford Fund II GP/LP"",""capital"":""418270000"",""vintageYear"":""2021""}]"
